# BUSCO version is: 6.0.0 
# The lineage dataset is: ascomycota_odb12 (Creation date: 2025-07-01, number of genomes: 105, number of BUSCOs: 2826)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
650479at4890	Missing
650737at4890	Missing
651149at4890	Complete	YBR110W_mRNA:0-1346	404.1	367	https://www.orthodb.org/?query=651149at4890	mannosyltransferase
651280at4890	Missing
651588at4890	Complete	YOR341W_mRNA:0-4991	1887.6	1370	https://www.orthodb.org/?query=651588at4890	RNA polymerase A
652779at4890	Missing
653619at4890	Fragmented	YLL007C_mRNA:0-1994	213.0	413	https://www.orthodb.org/?query=653619at4890	ELMO/CED-12 family protein
653627at4890	Missing
653800at4890	Missing
653802at4890	Duplicated	YFR031C-A_mRNA:0-761	477.6	242	https://www.orthodb.org/?query=653802at4890	60s ribosomal protein
653802at4890	Duplicated	YIL018W_mRNA:0-761	477.6	242	https://www.orthodb.org/?query=653802at4890	60s ribosomal protein
653896at4890	Missing
653923at4890	Missing
654486at4890	Missing
654521at4890	Complete	YHR019C_mRNA:0-1661	848.1	553	https://www.orthodb.org/?query=654521at4890	Asparaginyl-trna synthetase
654622at4890	Missing
654659at4890	Missing
654983at4890	Complete	YDR212W_mRNA:0-1676	1016.3	547	https://www.orthodb.org/?query=654983at4890	t-complex protein 1 subunit alpha
654997at4890	Missing
655133at4890	Missing
655211at4890	Fragmented	YNL177C_mRNA:0-926	98.9	166	https://www.orthodb.org/?query=655211at4890	Ribosomal protein
655420at4890	Complete	YLR291C_mRNA:0-1142	402.0	405	https://www.orthodb.org/?query=655420at4890	Translation initiation factor
655713at4890	Complete	YER015W_mRNA:0-2231	706.7	671	https://www.orthodb.org/?query=655713at4890	long chain acyl-CoA synthetase
655724at4890	Complete	YEL053C_mRNA:0-2198	310.3	689	https://www.orthodb.org/?query=655724at4890	N-alpha-acetyltransferase 35,NatC auxiliary subunit
655929at4890	Complete	YHR076W_mRNA:0-1028	279.2	308	https://www.orthodb.org/?query=655929at4890	protein phosphatase
655972at4890	Complete	YJR070C_mRNA:0-974	400.1	283	https://www.orthodb.org/?query=655972at4890	Deoxyhypusine hydroxylase
656093at4890	Fragmented	YDR279W_mRNA:0-1049	83.8	231	https://www.orthodb.org/?query=656093at4890	Ribonuclease H2 subunit
656394at4890	Fragmented	YGR198W_mRNA:0-2450	204.3	754	https://www.orthodb.org/?query=656394at4890	Cargo-transport protein
656460at4890	Complete	YPR048W_mRNA:0-1868	549.8	552	https://www.orthodb.org/?query=656460at4890	oxidoreductase
656852at4890	Missing
656930at4890	Complete	YMR155W_mRNA:27-1637	398.7	437	https://www.orthodb.org/?query=656930at4890	Major facilitator superfamily
657042at4890	Complete	YBR122C_mRNA:0-530	93.7	116	https://www.orthodb.org/?query=657042at4890	ribosomal protein
657095at4890	Missing
657357at4890	Fragmented	YCR035C_mRNA:0-1178	136.3	199	https://www.orthodb.org/?query=657357at4890	exoribonuclease
657513at4890	Missing
657676at4890	Missing
657706at4890	Complete	YFL048C_mRNA:6-1334	183.7	412	https://www.orthodb.org/?query=657706at4890	L-type lectin-like domain-containing protein
657930at4890	Fragmented	YHR134W_mRNA:45-806	133.0	201	https://www.orthodb.org/?query=657930at4890	wlm domain-containing protein
657957at4890	Duplicated	YDR513W_mRNA:0-428	111.1	89	https://www.orthodb.org/?query=657957at4890	Glutaredoxin
657957at4890	Duplicated	YCL035C_mRNA:0-329	109.8	89	https://www.orthodb.org/?query=657957at4890	Glutaredoxin
657963at4890	Missing
658216at4890	Missing
658313at4890	Complete	YKR001C_mRNA:0-2111	1168.4	690	https://www.orthodb.org/?query=658313at4890	Dynamin
658432at4890	Missing
658636at4890	Missing
659001at4890	Complete	YGR013W_mRNA:0-1859	146.0	603	https://www.orthodb.org/?query=659001at4890	RNA-binding protein
659009at4890	Missing
659042at4890	Missing
659540at4890	Complete	YNL315C_mRNA:0-953	264.6	247	https://www.orthodb.org/?query=659540at4890	protein ATP11
659606at4890	Missing
659623at4890	Complete	YNL175C_mRNA:0-1208	265.0	242	https://www.orthodb.org/?query=659623at4890	RNA binding
659990at4890	Missing
660329at4890	Complete	YBL097W_mRNA:0-2261	441.3	466	https://www.orthodb.org/?query=660329at4890	Condensin complex subunit
660617at4890	Complete	YHR111W_mRNA:0-1319	453.8	370	https://www.orthodb.org/?query=660617at4890	adenylyltransferase
661057at4890	Missing
661086at4890	Missing
661135at4890	Complete	YGR082W_mRNA:0-548	161.0	154	https://www.orthodb.org/?query=661135at4890	Mitochondrial import receptor subunit
661323at4890	Complete	YPL001W_mRNA:0-1118	274.0	314	https://www.orthodb.org/?query=661323at4890	Histone acetyltransferase type B catalytic subunit
661400at4890	Missing
661533at4890	Complete	YOR075W_mRNA:3-1037	183.4	328	https://www.orthodb.org/?query=661533at4890	syntaxin
661682at4890	Missing
661977at4890	Missing
662043at4890	Missing
662062at4890	Complete	YER050C_mRNA:0-413	106.9	106	https://www.orthodb.org/?query=662062at4890	Ribosomal protein
662069at4890	Complete	YLR026C_mRNA:0-1019	302.2	298	https://www.orthodb.org/?query=662069at4890	syntaxin
662137at4890	Missing
662198at4890	Missing
662259at4890	Missing
662312at4890	Complete	YLR287C_mRNA:0-1061	162.4	353	https://www.orthodb.org/?query=662312at4890	Cyclin-D1-binding protein 1
662372at4890	Duplicated	YNL052W_mRNA:0-458	149.0	153	https://www.orthodb.org/?query=662372at4890	cytochrome C oxidase
662372at4890	Duplicated	YIL111W_mRNA:2-451	148.4	137	https://www.orthodb.org/?query=662372at4890	cytochrome C oxidase
662949at4890	Missing
662982at4890	Missing
663226at4890	Fragmented	YDL020C_mRNA:0-1592	77.2	57	https://www.orthodb.org/?query=663226at4890	zinc finger
663235at4890	Missing
663264at4890	Complete	YOR021C_mRNA:0-638	246.7	197	https://www.orthodb.org/?query=663264at4890	methyltransferase
663306at4890	Fragmented	YJL157C_mRNA:0-2489	168.7	373	https://www.orthodb.org/?query=663306at4890	von Willebrand ring finger domain-containing protein
663310at4890	Missing
663320at4890	Missing
663539at4890	Missing
663568at4890	Complete	YDL031W_mRNA:0-2984	1022.0	874	https://www.orthodb.org/?query=663568at4890	ATP-dependent RNA helicase
663592at4890	Fragmented	YGL079W_mRNA:0-650	91.1	111	https://www.orthodb.org/?query=663592at4890	Biogenesis of lysosome-related organelles complex 1 subunit
663743at4890	Fragmented	YHR040W_mRNA:6-1097	69.8	121	https://www.orthodb.org/?query=663743at4890	Box C/D snoRNA
663848at4890	Complete	YJL109C_mRNA:0-5306	806.8	1338	https://www.orthodb.org/?query=663848at4890	u3 small nucleolar rna-associated protein 10
664019at4890	Complete	YIL023C_mRNA:0-1037	248.8	255	https://www.orthodb.org/?query=664019at4890	Zinc transporter
664218at4890	Missing
664579at4890	Missing
664718at4890	Complete	YCR077C_mRNA:0-2387	465.6	711	https://www.orthodb.org/?query=664718at4890	II associated protein
665155at4890	Fragmented	YMR268C_mRNA:0-1331	324.1	456	https://www.orthodb.org/?query=665155at4890	Splicing factor
665257at4890	Complete	YHR186C_mRNA:0-4670	1352.9	1065	https://www.orthodb.org/?query=665257at4890	WD repeat protein
665402at4890	Complete	YDR419W_mRNA:0-1895	357.1	459	https://www.orthodb.org/?query=665402at4890	dna polymerase
665557at4890	Complete	YCR011C_mRNA:0-3146	1086.7	810	https://www.orthodb.org/?query=665557at4890	ABC transporter
665635at4890	Complete	YBR236C_mRNA:0-1307	315.9	283	https://www.orthodb.org/?query=665635at4890	Methyltransferase
665882at4890	Complete	YEL058W_mRNA:0-1670	672.1	518	https://www.orthodb.org/?query=665882at4890	N-acetylglucosamine-phosphate mutase
666017at4890	Complete	YJL003W_mRNA:0-353	123.4	106	https://www.orthodb.org/?query=666017at4890	Cytochrome c oxidase assembly
666103at4890	Complete	YGR257C_mRNA:0-1097	362.6	322	https://www.orthodb.org/?query=666103at4890	mitochondrial carrier
666116at4890	Missing
666194at4890	Complete	YGL242C_mRNA:0-542	145.9	142	https://www.orthodb.org/?query=666194at4890	ankyrin
666268at4890	Missing
666526at4890	Complete	YOR245C_mRNA:0-1253	399.0	321	https://www.orthodb.org/?query=666526at4890	diacylglycerol o-acyltransferase
666712at4890	Missing
666787at4890	Missing
666801at4890	Missing
666964at4890	Missing
667260at4890	Missing
667455at4890	Missing
667667at4890	Missing
667985at4890	Complete	YNL001W_mRNA:0-1157	388.2	380	https://www.orthodb.org/?query=667985at4890	pelota
668054at4890	Fragmented	YDL189W_mRNA:0-1370	97.4	334	https://www.orthodb.org/?query=668054at4890	R3H
668091at4890	Missing
668683at4890	Missing
668792at4890	Duplicated	YJR066W_mRNA:0-7409	3086.6	2201	https://www.orthodb.org/?query=668792at4890	Phosphatidylinositol 3-kinase
668792at4890	Duplicated	YKL203C_mRNA:0-7421	3238.4	2199	https://www.orthodb.org/?query=668792at4890	Phosphatidylinositol 3-kinase
668794at4890	Complete	YLR201C_mRNA:0-779	173.0	205	https://www.orthodb.org/?query=668794at4890	ubiquinone biosynthesis protein
668942at4890	Complete	YFR011C_mRNA:0-509	83.5	136	https://www.orthodb.org/?query=668942at4890	MICOS complex subunit
669057at4890	Missing
669233at4890	Complete	YIL147C_mRNA:0-3659	911.8	1103	https://www.orthodb.org/?query=669233at4890	Histidine kinase
669412at4890	Missing
669571at4890	Complete	YDL233W_mRNA:0-1373	89.5	179	https://www.orthodb.org/?query=669571at4890	LIM-domain binding protein
669592at4890	Missing
670138at4890	Missing
670207at4890	Fragmented	YHR197W_mRNA:0-2282	160.0	445	https://www.orthodb.org/?query=670207at4890	RIX1
670784at4890	Missing
670862at4890	Missing
677955at4890	Missing
681601at4890	Complete	YIL096C_mRNA:0-1007	209.7	247	https://www.orthodb.org/?query=681601at4890	DUF2431 domain-containing protein
682072at4890	Missing
682936at4890	Complete	YML086C_mRNA:0-1577	531.7	461	https://www.orthodb.org/?query=682936at4890	D-arabinono-1,4-lactone oxidase
685453at4890	Complete	YDR489W_mRNA:0-881	159.2	198	https://www.orthodb.org/?query=685453at4890	GINS complex
685555at4890	Missing
691159at4890	Complete	YGR181W_mRNA:0-314	90.5	74	https://www.orthodb.org/?query=691159at4890	Mitochondrial import inner membrane translocase subunit
692152at4890	Complete	YOR266W_mRNA:0-1265	79.5	199	https://www.orthodb.org/?query=692152at4890	letm1
693965at4890	Missing
704278at4890	Missing
708257at4890	Missing
708362at4890	Complete	YIL033C_mRNA:0-1247	471.5	405	https://www.orthodb.org/?query=708362at4890	cAMP-dependent protein kinase regulatory subunit
712928at4890	Missing
712944at4890	Complete	YNL236W_mRNA:0-2921	314.0	856	https://www.orthodb.org/?query=712944at4890	subunit of the rna polymerase ii mediator complex
713894at4890	Fragmented	YER180C-A_mRNA:0-254	60.8	69	https://www.orthodb.org/?query=713894at4890	bzip transcription factor
714856at4890	Complete	YHR188C_mRNA:0-1829	654.6	549	https://www.orthodb.org/?query=714856at4890	GPI transamidase
718614at4890	Missing
719287at4890	Complete	YHR100C_mRNA:0-554	236.2	167	https://www.orthodb.org/?query=719287at4890	HAD phosphatase
719843at4890	Complete	YMR036C_mRNA:0-1658	202.2	191	https://www.orthodb.org/?query=719843at4890	M-phase inducer phosphatase
719862at4890	Missing
721228at4890	Missing
722403at4890	Complete	YPL217C_mRNA:0-3548	1282.7	920	https://www.orthodb.org/?query=722403at4890	ribosome biogenesis protein
723997at4890	Missing
724243at4890	Missing
725122at4890	Complete	YGL064C_mRNA:0-1682	397.0	398	https://www.orthodb.org/?query=725122at4890	atp-dependent rna helicase
725859at4890	Missing
726430at4890	Fragmented	YER046W_mRNA:0-428	85.1	109	https://www.orthodb.org/?query=726430at4890	Meiotically up-regulated protein
726578at4890	Missing
726954at4890	Missing
729586at4890	Complete	YOR360C_mRNA:0-1577	264.4	328	https://www.orthodb.org/?query=729586at4890	3 5 -cyclic nucleotide phosphodiesterase
729690at4890	Missing
730351at4890	Complete	YDL146W_mRNA:0-1472	259.0	352	https://www.orthodb.org/?query=730351at4890	DUF2013 domain-containing protein
732015at4890	Missing
732280at4890	Missing
732499at4890	Missing
732617at4890	Missing
732770at4890	Missing
733951at4890	Complete	YNR051C_mRNA:0-1544	185.9	449	https://www.orthodb.org/?query=733951at4890	nuclear transport factor 2
734922at4890	Missing
734956at4890	Missing
735100at4890	Duplicated	YER089C_mRNA:0-1391	338.8	271	https://www.orthodb.org/?query=735100at4890	protein phosphatase 2c
735100at4890	Duplicated	YBL056W_mRNA:0-1403	340.4	270	https://www.orthodb.org/?query=735100at4890	protein phosphatase 2c
735233at4890	Missing
741752at4890	Complete	YEL032W_mRNA:0-2912	1104.0	881	https://www.orthodb.org/?query=741752at4890	DNA replication licensing factor
744391at4890	Complete	YDR301W_mRNA:0-4070	800.9	1140	https://www.orthodb.org/?query=744391at4890	pre-mRNA 3'-end processing factor CF II
755083at4890	Missing
758534at4890	Complete	YHR011W_mRNA:0-1337	498.1	414	https://www.orthodb.org/?query=758534at4890	Seryl-tRNA synthetase
759115at4890	Missing
760155at4890	Complete	YNL272C_mRNA:0-2276	244.6	361	https://www.orthodb.org/?query=760155at4890	guanine nucleotide exchange factor
761366at4890	Complete	YKL087C_mRNA:0-671	199.1	139	https://www.orthodb.org/?query=761366at4890	cytochrome c1 heme lyase
767730at4890	Complete	YDR430C_mRNA:0-2966	1172.8	945	https://www.orthodb.org/?query=767730at4890	Mitochondrial presequence protease
769336at4890	Complete	YCR081W_mRNA:0-4280	146.8	178	https://www.orthodb.org/?query=769336at4890	RNA polymerase II mediator complex
771242at4890	Missing
772947at4890	Complete	YBR290W_mRNA:0-962	247.9	284	https://www.orthodb.org/?query=772947at4890	Metal homeostatis protein
775764at4890	Missing
776647at4890	Missing
777124at4890	Missing
777367at4890	Missing
778429at4890	Complete	YJR008W_mRNA:0-1010	333.9	298	https://www.orthodb.org/?query=778429at4890	protein MEMO1
779262at4890	Missing
779755at4890	Complete	YMR294W_mRNA:0-1118	103.0	371	https://www.orthodb.org/?query=779755at4890	dynactin subunit
780814at4890	Missing
780980at4890	Missing
781164at4890	Missing
790171at4890	Missing
790931at4890	Complete	YCL030C_mRNA:0-2396	1015.0	667	https://www.orthodb.org/?query=790931at4890	histidine biosynthesis trifunctional protein 
791213at4890	Complete	YJR069C_mRNA:0-590	222.2	182	https://www.orthodb.org/?query=791213at4890	inosine triphosphate pyrophosphatase
791899at4890	Missing
793337at4890	Fragmented	YNL329C_mRNA:0-3086	954.3	866	https://www.orthodb.org/?query=793337at4890	peroxisomal biogenesis factor 6
793665at4890	Complete	YKR021W_mRNA:0-2744	425.8	588	https://www.orthodb.org/?query=793665at4890	arrestin
797924at4890	Complete	YDR373W_mRNA:0-569	293.0	189	https://www.orthodb.org/?query=797924at4890	calcium-binding protein
799506at4890	Missing
799553at4890	Missing
800605at4890	Complete	YOR174W_mRNA:0-851	101.7	136	https://www.orthodb.org/?query=800605at4890	mediator of RNA polymerase II transcription subunit 4
818741at4890	Complete	YJL101C_mRNA:0-2030	712.2	617	https://www.orthodb.org/?query=818741at4890	glutamate--cysteine ligase
821938at4890	Complete	YDL135C_mRNA:0-605	197.4	158	https://www.orthodb.org/?query=821938at4890	Rho GDP dissociation inhibitor
828442at4890	Missing
850797at4890	Duplicated	YJL190C_mRNA:0-389	252.7	129	https://www.orthodb.org/?query=850797at4890	40S ribosomal protein
850797at4890	Duplicated	YLR367W_mRNA:0-389	251.0	129	https://www.orthodb.org/?query=850797at4890	40S ribosomal protein
852159at4890	Complete	YJL167W_mRNA:0-1055	565.7	339	https://www.orthodb.org/?query=852159at4890	Farnesyl pyrophosphate
855553at4890	Complete	YDR294C_mRNA:0-1766	759.3	517	https://www.orthodb.org/?query=855553at4890	Sphingosine-1-phosphate lyase
862080at4890	Complete	YDL185W_mRNA:0-3212	1075.6	549	https://www.orthodb.org/?query=862080at4890	V-type ATPase
880502at4890	Fragmented	YBR187W_mRNA:0-839	350.0	270	https://www.orthodb.org/?query=880502at4890	Gdt1
888301at4890	Missing
903773at4890	Complete	YDR334W_mRNA:0-4541	1276.9	1003	https://www.orthodb.org/?query=903773at4890	helicase
905577at4890	Missing
906047at4890	Missing
913189at4890	Complete	YJR139C_mRNA:0-1076	492.9	345	https://www.orthodb.org/?query=913189at4890	Homoserine dehydrogenase
917058at4890	Missing
917103at4890	Complete	YJL081C_mRNA:0-1466	393.1	384	https://www.orthodb.org/?query=917103at4890	Actin
924565at4890	Missing
925266at4890	Complete	YOR346W_mRNA:0-2954	715.3	802	https://www.orthodb.org/?query=925266at4890	DNA repair protein
936573at4890	Missing
954343at4890	Complete	YCR094W_mRNA:0-1172	449.8	336	https://www.orthodb.org/?query=954343at4890	Cdc50
965392at4890	Complete	YCR057C_mRNA:0-2768	1376.5	865	https://www.orthodb.org/?query=965392at4890	Periodic tryptophan protein
972725at4890	Complete	YDR062W_mRNA:0-1682	838.6	535	https://www.orthodb.org/?query=972725at4890	serine palmitoyltransferase
973816at4890	Complete	YBL041W_mRNA:0-722	368.0	220	https://www.orthodb.org/?query=973816at4890	Proteasome
981437at4890	Missing
995542at4890	Complete	YMR049C_mRNA:3-2420	957.7	629	https://www.orthodb.org/?query=995542at4890	ribosome biogenesis protein
1000867at4890	Fragmented	YGR046W_mRNA:0-1151	347.8	310	https://www.orthodb.org/?query=1000867at4890	Mitochondrial protein
1008007at4890	Missing
1011889at4890	Fragmented	YNL157W_mRNA:0-503	94.7	114	https://www.orthodb.org/?query=1011889at4890	mRNA stability protein
1019983at4890	Missing
1023250at4890	Complete	YJL208C_mRNA:0-986	467.2	269	https://www.orthodb.org/?query=1023250at4890	Nuclease
1028064at4890	Duplicated	YDL085W_mRNA:0-1634	642.4	493	https://www.orthodb.org/?query=1028064at4890	NADH:ubiquinone oxidoreductase
1028064at4890	Duplicated	YMR145C_mRNA:0-1679	654.5	491	https://www.orthodb.org/?query=1028064at4890	NADH:ubiquinone oxidoreductase
1028360at4890	Complete	YJR088C_mRNA:0-875	173.0	252	https://www.orthodb.org/?query=1028360at4890	Tetratricopeptide
1037344at4890	Complete	YER127W_mRNA:0-1070	137.3	223	https://www.orthodb.org/?query=1037344at4890	U3 small nucleolar ribonucleoprotein
1041039at4890	Complete	YER069W_mRNA:0-2588	1222.3	794	https://www.orthodb.org/?query=1041039at4890	N-acetyl-gamma-glutamyl-phosphate reductase
1048727at4890	Missing
1050007at4890	Complete	YNL016W_mRNA:0-1358	438.5	405	https://www.orthodb.org/?query=1050007at4890	RNA-binding protein
1055809at4890	Complete	YJL091C_mRNA:0-1469	473.7	436	https://www.orthodb.org/?query=1055809at4890	GPI-anchored wall protein transfer
1056113at4890	Missing
1057826at4890	Complete	YDR354W_mRNA:0-1139	351.4	311	https://www.orthodb.org/?query=1057826at4890	Anthranilate phosphoribosyltransferase
1062947at4890	Missing
1063814at4890	Complete	YLR226W_mRNA:0-1184	154.8	244	https://www.orthodb.org/?query=1063814at4890	Cyclin
1064150at4890	Duplicated	YBR242W_mRNA:0-713	263.6	222	https://www.orthodb.org/?query=1064150at4890	HD domain-containing protein
1064150at4890	Duplicated	YGL101W_mRNA:0-644	250.0	197	https://www.orthodb.org/?query=1064150at4890	HD domain-containing protein
1066755at4890	Complete	YHR124W_mRNA:0-1880	169.9	337	https://www.orthodb.org/?query=1066755at4890	Ndt80
1070330at4890	Complete	YCR084C_mRNA:0-2138	657.4	581	https://www.orthodb.org/?query=1070330at4890	Transcriptional repressor
1074091at4890	Missing
1078460at4890	Complete	YGL127C_mRNA:0-380	90.6	81	https://www.orthodb.org/?query=1078460at4890	subunit of the rna polymerase ii mediator
1078736at4890	Complete	YPR079W_mRNA:0-1142	171.8	256	https://www.orthodb.org/?query=1078736at4890	Mannose-6-phosphate receptor
1080594at4890	Complete	YBR123C_mRNA:0-1946	180.4	407	https://www.orthodb.org/?query=1080594at4890	Transcription factor
